row_id,Moisture_T30,Moisture_T15
638,-6.329328410842612,-4.790539751893989
639,-4.654864399568789,-5.8079582253150255
640,-5.210486017388764,-6.34731229478518
641,-7.522401775344298,-8.759145480958079
642,-9.951751750717953,-10.202400261912654
643,-4.237759073956699,-5.105866197126232
644,-8.374068707904314,-5.733458565507482
645,-5.148501333124203,-5.324792776357086
646,-5.438309312018246,-5.484404123112756
647,-7.041580674859302,-5.810473980195791
648,-5.4710288450830715,-5.162769805360835
649,-6.754261405953089,-6.3118485223838015
650,-3.71923697496627,-5.471581870831752
651,-6.935875705433798,-6.184673493148965
652,-8.430353185082803,-7.974661349637511
653,-5.740652230590092,-4.284804831549558
654,-6.811581933996576,-5.536539674184312
655,-4.985050783723059,-5.209593009076707
656,-6.187404773988915,-5.283725461934064
657,-7.122905731928903,-6.340402100618249
658,-6.006884808598674,-5.651175251682837
659,-5.906109032645773,-5.912059295867039
660,-5.966635929797728,-5.984637103993896
661,-3.557664608638353,-4.633714766751478
662,-5.906109032645773,-5.912059295867039
663,-5.389855470981228,-6.272758237222324
664,-5.1409995549293,-6.843818280225271
665,-6.924023050652809,-7.835214144196582
666,-6.0207345199489914,-6.769527414533546
667,-6.006884808598674,-5.651175251682837
668,-5.6485263026509145,-5.4753863045756015
669,-6.237988996737609,-5.078765467830378
670,-6.034312353157352,-6.274397620336127
671,-6.522862716538054,-7.121566644842696
672,-5.918865946997412,-6.929480087578568
673,-6.5036067162554865,-5.303718508657233
674,-4.778134321392899,-5.339576231235004
675,-5.94313565290748,-7.350542900479203
676,-6.6131976598569135,-5.588559921940357
677,-5.906109032645773,-5.912059295867039
678,-7.383344287421565,-6.164880953785538
679,-8.647017445100868,-8.028925083531604
680,-4.027565548973961,-3.564788269623943
681,-7.531975071078314,-7.8864829608118985
682,-5.140699900699244,-5.654913216595047
683,-7.684915648496721,-6.442830236323785
684,-9.544856702503363,-9.779287720804902
685,-5.843204875587034,-5.938793502535267
