Category,lat,lon,Part of month,Observation Date,Treated Area (ha),Country,Location Name,Control
ADULT,18.75889,41.55583,Middle,17-12-2020,50,Saudi Arabia,?????? SAUDI ARAB,TRUE
ADULT,24.11694,39.20944,Middle,17-12-2020,150,Saudi Arabia,AL SEDDARAH SAUDI,TRUE
ADULT,11.47722,49.87124,Middle,17-12-2020,,Somalia,QANDALA,FALSE
ADULT,11.47371,49.87454,Middle,17-12-2020,,Somalia,QANDALA,FALSE
ADULT,15.93175,43.144634,Middle,17-12-2020,,Yemen,WADI AL JAH,FALSE
ADULT,15.90975,43.1646,Middle,17-12-2020,,Yemen,WADI AL JAH,FALSE
ADULT,15.90635,43.18095,Middle,17-12-2020,,Yemen,WADI AL JAH,FALSE
ADULT,15.96068,43.13845,Middle,17-12-2020,,Yemen,???? ????? YEMEN,FALSE
ADULT,14.95694,43.22194,Middle,17-12-2020,,Yemen,QUTAY,FALSE
ADULT,15.93902,43.14407,Middle,17-12-2020,,Yemen,WADI AL JAH,FALSE
ADULT,15.93175,43.14463,Middle,17-12-2020,,Yemen,???? ????? YEMEN,FALSE
ADULT,15.9298,43.14592,Middle,17-12-2020,,Yemen,WADI AL JAH,FALSE
ADULT,14.94537,43.20448,Middle,17-12-2020,,Yemen,QUTAY,FALSE
ADULT,14.8878,43.23623,Middle,17-12-2020,,Yemen,QUTAY,FALSE
ADULT,15.90975,43.1646,Middle,17-12-2020,,Yemen,???? YEMEN,FALSE
ADULT,15.90975,43.1646,Middle,17-12-2020,,Yemen,???? YEMEN,FALSE
ADULT,15.90635,43.18095,Middle,17-12-2020,,Yemen,???? YEMEN,FALSE
ADULT,15.90508,43.19152,Middle,17-12-2020,,Yemen,WADI AL JAH,FALSE
ADULT,14.8723,43.1816,Middle,17-12-2020,,Yemen,QUTAY,FALSE
ADULT,14.89185,43.17447,Middle,17-12-2020,,Yemen,QUTAY,FALSE
ADULT,14.92643,43.21188,Middle,17-12-2020,,Yemen,QUTAY,FALSE
ADULT,14.9472,43.20865,Middle,17-12-2020,,Yemen,??? ??????? YEME,FALSE
ADULT,14.93907,43.18105,Middle,17-12-2020,,Yemen,QUTAY,FALSE
ADULT,14.95133,43.15405,Middle,17-12-2020,,Yemen,???????? YEMEN,FALSE
ADULT,14.96485,43.1314,Middle,17-12-2020,,Yemen,AL-JAMADI,FALSE
BAND,7.196944,45.529722,Middle,17-12-2020,200,Ethiopia,WARDER,TRUE
BAND,6.148889,44.757778,Middle,17-12-2020,650,Ethiopia,SHILABO,TRUE
BAND,5.984444,44.776944,Middle,17-12-2020,50,Ethiopia,SHILABO,TRUE
BAND,6.8775,45.60816,Middle,17-12-2020,,Ethiopia,AGAR UEN,FALSE
BAND,6.87992,45.6626,Middle,17-12-2020,,Ethiopia,AGAR UEN,FALSE
BAND,7.19694,45.52972,Middle,17-12-2020,200,Ethiopia,ILLIG,TRUE
BAND,6.14889,44.75778,Middle,17-12-2020,650,Ethiopia,IGLOLE,TRUE
BAND,6.42688,44.70617,Middle,17-12-2020,,Ethiopia,N/A,FALSE
BAND,5.98444,44.77694,Middle,17-12-2020,50,Ethiopia,SHILABO,TRUE
BAND,5.95895,47.97099,Middle,17-12-2020,,Somalia,CEELGUULA,FALSE
BAND,5.95895,47.97099,Middle,17-12-2020,,Somalia,CEELGUULA,FALSE
BAND,5.95895,47.97099,Middle,17-12-2020,,Somalia,CEELGUULA,FALSE
BAND,5.93719,48.04721,Middle,17-12-2020,,Somalia,N/A,FALSE
BAND,5.93719,48.04721,Middle,17-12-2020,,Somalia,N/A,FALSE
BAND,5.85816,48.05441,Middle,17-12-2020,,Somalia,XAARO,FALSE
BAND,5.85816,48.05441,Middle,17-12-2020,,Somalia,XAARO,FALSE
HOPPER,6.193446,44.766648,Middle,17-12-2020,200,Ethiopia,SHILABO,TRUE
HOPPER,6.16639,44.75712,Middle,17-12-2020,,Ethiopia,IGLOLE,FALSE
HOPPER,6.19345,44.76665,Middle,17-12-2020,200,Ethiopia,IGLOLE,TRUE
HOPPER,19.06603,-15.37708,Middle,17-12-2020,,Mauritania,N/A,FALSE
HOPPER,17.848217,9.867333,Middle,17-12-2020,,Niger,ZR TCHIROZERINE,FALSE
HOPPER,17.848217,9.867333,Middle,17-12-2020,,Niger,ZR TCHIROZERINE,FALSE
HOPPER,17.848217,9.867333,Middle,17-12-2020,,Niger,ZR TCHIROZERINE,FALSE
HOPPER,17.8483,9.867267,Middle,17-12-2020,50,Niger,ZR TCHIROZERINE,TRUE
HOPPER,17.8483,9.867267,Middle,17-12-2020,50,Niger,ZR TCHIROZERINE,TRUE
HOPPER,17.8483,9.867267,Middle,17-12-2020,50,Niger,ZR TCHIROZERINE,TRUE
HOPPER,17.8706,9.9787,Middle,17-12-2020,,Niger,ZR TCHIROZERINE,FALSE
HOPPER,17.8706,9.9787,Middle,17-12-2020,,Niger,ZR TCHIROZERINE,FALSE
HOPPER,17.8706,9.9787,Middle,17-12-2020,,Niger,ZR TCHIROZERINE,FALSE
HOPPER,17.8706,9.9787,Middle,17-12-2020,,Niger,ZR TCHIROZERINE,FALSE
HOPPER,5.947834,48.00967,Middle,17-12-2020,5,Somalia,,TRUE
HOPPER,5.947834,48.00967,Middle,17-12-2020,5,Somalia,,TRUE
HOPPER,5.947834,48.00967,Middle,17-12-2020,5,Somalia,,TRUE
HOPPER,5.940284,48.03924,Middle,17-12-2020,4,Somalia,,TRUE
HOPPER,5.940284,48.03924,Middle,17-12-2020,4,Somalia,,TRUE
HOPPER,5.940284,48.03924,Middle,17-12-2020,4,Somalia,,TRUE
HOPPER,9.40611,45.06284,Middle,17-12-2020,,Somalia,OODWEYNE,FALSE
HOPPER,9.40611,45.06284,Middle,17-12-2020,,Somalia,OODWEYNE,FALSE
HOPPER,9.40611,45.06284,Middle,17-12-2020,,Somalia,OODWEYNE,FALSE
HOPPER,5.9859,47.90967,Middle,17-12-2020,,Somalia,CEELGUULA,FALSE
HOPPER,5.9859,47.90967,Middle,17-12-2020,,Somalia,CEELGUULA,FALSE
HOPPER,5.94783,48.00967,Middle,17-12-2020,5,Somalia,N/A,TRUE
HOPPER,5.94783,48.00967,Middle,17-12-2020,5,Somalia,N/A,TRUE
HOPPER,5.94783,48.00967,Middle,17-12-2020,5,Somalia,N/A,TRUE
HOPPER,5.9088,48.01381,Middle,17-12-2020,,Somalia,N/A,FALSE
HOPPER,5.9088,48.01381,Middle,17-12-2020,,Somalia,N/A,FALSE
HOPPER,5.9088,48.01381,Middle,17-12-2020,,Somalia,N/A,FALSE
HOPPER,5.94028,48.03924,Middle,17-12-2020,4,Somalia,N/A,TRUE
HOPPER,5.94028,48.03924,Middle,17-12-2020,4,Somalia,N/A,TRUE
HOPPER,5.94028,48.03924,Middle,17-12-2020,4,Somalia,N/A,TRUE
HOPPER,7.559,49.41083,Middle,17-12-2020,,Somalia,N/A,FALSE
HOPPER,6.1835,46.6496,Middle,17-12-2020,,Somalia,CADAADO,FALSE
HOPPER,6.22705,46.7068,Middle,17-12-2020,,Somalia,DAYAANO,FALSE
HOPPER,6.22705,46.7068,Middle,17-12-2020,,Somalia,DAYAANO,FALSE
HOPPER,15.93175,43.14463,Middle,17-12-2020,,Yemen,???? ????? YEMEN,FALSE
HOPPER,15.90635,43.18095,Middle,17-12-2020,,Yemen,???? YEMEN,FALSE
NO LOCUST,19.47312,5.51625,Middle,17-12-2020,,Algeria,N/A,FALSE
NO LOCUST,23.30353,34.84907,Middle,17-12-2020,,Egypt,N/A,FALSE
NO LOCUST,23.23645,34.92772,Middle,17-12-2020,,Egypt,N/A,FALSE
NO LOCUST,22.41005,31.57753,Middle,17-12-2020,,Egypt,KHARGA,FALSE
NO LOCUST,23.24583,34.89547,Middle,17-12-2020,,Egypt,N/A,FALSE
NO LOCUST,23.21992,34.86013,Middle,17-12-2020,,Egypt,N/A,FALSE
NO LOCUST,22.3859,31.59663,Middle,17-12-2020,,Egypt,N/A,FALSE
NO LOCUST,22.27117,35.92982,Middle,17-12-2020,,N/A,N/A,FALSE
NO LOCUST,22.29928,35.93502,Middle,17-12-2020,,N/A,N/A,FALSE
NO LOCUST,22.37228,35.89862,Middle,17-12-2020,,N/A,N/A,FALSE
NO LOCUST,22.48095,35.9473,Middle,17-12-2020,,N/A,N/A,FALSE
NO LOCUST,22.66982,36.09262,Middle,17-12-2020,,N/A,N/A,FALSE
NO LOCUST,5.949751,43.449426,Middle,17-12-2020,,Ethiopia,GODE,FALSE
NO LOCUST,6.456667,44.695278,Middle,17-12-2020,200,Ethiopia,SHILABO,TRUE
NO LOCUST,7.10307,40.00071,Middle,17-12-2020,,Ethiopia,ROBE,FALSE
NO LOCUST,7.11799,40.00313,Middle,17-12-2020,,Ethiopia,ROBE,FALSE
NO LOCUST,5.95455,43.27285,Middle,17-12-2020,,Ethiopia,BAADLEI,FALSE
NO LOCUST,5.92962,43.41662,Middle,17-12-2020,,Ethiopia,MARA GUBED,FALSE
NO LOCUST,5.76901,43.59575,Middle,17-12-2020,,Ethiopia,N/A,FALSE
NO LOCUST,5.88128,43.82318,Middle,17-12-2020,,Ethiopia,N/A,FALSE
NO LOCUST,5.61036,43.85324,Middle,17-12-2020,,Ethiopia,GERREI,FALSE
NO LOCUST,5.7282,43.93686,Middle,17-12-2020,,Ethiopia,GERREI,FALSE
NO LOCUST,7.40163,46.68892,Middle,17-12-2020,,Ethiopia,BOKH,FALSE
NO LOCUST,7.3127,46.69667,Middle,17-12-2020,,Ethiopia,BOKH,FALSE
NO LOCUST,6.45667,44.69528,Middle,17-12-2020,200,Ethiopia,N/A,TRUE
NO LOCUST,5.44645,44.5243,Middle,17-12-2020,,Ethiopia,BURDODI,FALSE
NO LOCUST,5.43017,44.5563,Middle,17-12-2020,,Ethiopia,BURDODI,FALSE
NO LOCUST,23.13987,70.11116,Middle,17-12-2020,,India,VARSHAMEDI,FALSE
NO LOCUST,23.34494,70.30092,Middle,17-12-2020,,India,SIKARA,FALSE
NO LOCUST,23.55906,70.48057,Middle,17-12-2020,,India,KUDA,FALSE
NO LOCUST,23.54565,70.75866,Middle,17-12-2020,,India,SONALVA,FALSE
NO LOCUST,23.59396,70.98979,Middle,17-12-2020,,India,BAMBHANSAR,FALSE
NO LOCUST,28.47286,72.50911,Middle,17-12-2020,,India,DANTOUR,FALSE
NO LOCUST,28.65517,72.57401,Middle,17-12-2020,,India,NOSERA,FALSE
NO LOCUST,28.31139,72.6445,Middle,17-12-2020,,India,JODHASAR,FALSE
NO LOCUST,28.26396,72.8521,Middle,17-12-2020,,India,1 BM-3BD,FALSE
NO LOCUST,28.0461,73.10299,Middle,17-12-2020,,India,KOTRA,FALSE
NO LOCUST,27.45536,73.23154,Middle,17-12-2020,,India,KAKKOO,FALSE
NO LOCUST,27.11004,73.23212,Middle,17-12-2020,,India,PANCHORI,FALSE
NO LOCUST,27.33991,73.32569,Middle,17-12-2020,,India,SADHOONA,FALSE
NO LOCUST,27.18838,73.38911,Middle,17-12-2020,,India,SUKHOLAV,FALSE
NO LOCUST,27.20215,73.64902,Middle,17-12-2020,,India,INDAS,FALSE
NO LOCUST,28.12065,74.95544,Middle,17-12-2020,,India,HODSAR,FALSE
NO LOCUST,25.59515,71.24535,Middle,17-12-2020,,India,SANWLOR,FALSE
NO LOCUST,24.22987,72.26127,Middle,17-12-2020,,India,RASANA MOTA,FALSE
NO LOCUST,26.27943,73.24429,Middle,17-12-2020,,India,BAWARLA,FALSE
NO LOCUST,25.46247,71.02595,Middle,17-12-2020,,India,DHOK,FALSE
NO LOCUST,29.16922,73.81912,Middle,17-12-2020,,India,4 AP,FALSE
NO LOCUST,24.27523,71.99088,Middle,17-12-2020,,India,NANA KAPRA,FALSE
NO LOCUST,27.89542,74.98689,Middle,17-12-2020,,India,HARSAWA,FALSE
NO LOCUST,26.34943,73.46092,Middle,17-12-2020,,India,BUCH KALAN,FALSE
NO LOCUST,29.08697,73.61829,Middle,17-12-2020,,India,4 BPM,FALSE
NO LOCUST,25.34245,70.7436,Middle,17-12-2020,,India,KELNOR,FALSE
NO LOCUST,24.3498,71.71723,Middle,17-12-2020,,India,KHORDA,FALSE
NO LOCUST,26.46128,73.75197,Middle,17-12-2020,,India,GHODAWAT,FALSE
NO LOCUST,25.266,70.82069,Middle,17-12-2020,,India,GUMANE KA TALA,FALSE
NO LOCUST,27.85183,75.08118,Middle,17-12-2020,,India,PEEPLI,FALSE
NO LOCUST,28.79802,73.1122,Middle,17-12-2020,,India,4 RJM,FALSE
NO LOCUST,24.05067,71.33505,Middle,17-12-2020,,India,MASALI,FALSE
NO LOCUST,27.77853,75.05687,Middle,17-12-2020,,India,MADHOPURA AT GHAS,FALSE
NO LOCUST,25.11572,70.91071,Middle,17-12-2020,,India,KRISHAN KA TALA,FALSE
NO LOCUST,28.87285,73.05505,Middle,17-12-2020,,India,3 MLK-B,FALSE
NO LOCUST,24.99245,70.92751,Middle,17-12-2020,,India,SARAIYON KA TALA,FALSE
NO LOCUST,23.90252,71.3378,Middle,17-12-2020,,India,JAMVADA,FALSE
NO LOCUST,29.13155,73.15826,Middle,17-12-2020,,India,6 K-A,FALSE
NO LOCUST,26.65327,73.94057,Middle,17-12-2020,,India,KALRU,FALSE
NO LOCUST,27.78015,74.91762,Middle,17-12-2020,,India,BASNI,FALSE
NO LOCUST,27.06707,53.89077,Middle,17-12-2020,,Iran,KEMESHK,FALSE
NO LOCUST,28.01028,56.2519,Middle,17-12-2020,,Iran,FAREGHAN,FALSE
NO LOCUST,27.16653,56.99155,Middle,17-12-2020,,Iran,????? ????? ?????,FALSE
NO LOCUST,27.17521,57.00571,Middle,17-12-2020,,Iran,BOLBOLI,FALSE
NO LOCUST,28.16611,54.1075,Middle,17-12-2020,,Iran,BANARUYEH,FALSE
NO LOCUST,2.27707,35.45068,Middle,17-12-2020,,Kenya,KATILU,FALSE
NO LOCUST,3.126,35.60561,Middle,17-12-2020,,Kenya,LODWAR,FALSE
NO LOCUST,3.11926,35.60832,Middle,17-12-2020,,Kenya,LODWAR,FALSE
NO LOCUST,3.05038,35.93746,Middle,17-12-2020,,Kenya,KANGATOSA,FALSE
NO LOCUST,3.04493,35.94819,Middle,17-12-2020,,Kenya,KANGATOSA,FALSE
NO LOCUST,3.04806,35.96302,Middle,17-12-2020,,Kenya,KANGATOSA,FALSE
NO LOCUST,2.25064,36.11204,Middle,17-12-2020,,Kenya,LOPEDRO,FALSE
NO LOCUST,3.60947,37.34123,Middle,17-12-2020,,Kenya,N/A,FALSE
NO LOCUST,1.83732,37.44495,Middle,17-12-2020,,Kenya,NAMAREI,FALSE
NO LOCUST,1.82256,37.45954,Middle,17-12-2020,,Kenya,NAMAREI,FALSE
NO LOCUST,1.83485,37.46425,Middle,17-12-2020,,Kenya,NAMAREI,FALSE
NO LOCUST,1.83737,37.46915,Middle,17-12-2020,,Kenya,NAMAREI,FALSE
NO LOCUST,1.84121,37.47668,Middle,17-12-2020,,Kenya,NAMAREI,FALSE
NO LOCUST,1.84335,37.48608,Middle,17-12-2020,,Kenya,NAMAREI,FALSE
NO LOCUST,0.35014,37.57993,Middle,17-12-2020,,Kenya,ISIOLO,FALSE
NO LOCUST,-0.31307,37.82457,Middle,17-12-2020,,Kenya,KATHWANA,FALSE
NO LOCUST,1.50993,37.87095,Middle,17-12-2020,,Kenya,LAISAMIS,FALSE
NO LOCUST,1.48562,37.89218,Middle,17-12-2020,,Kenya,LAISAMIS,FALSE
NO LOCUST,1.48018,37.89803,Middle,17-12-2020,,Kenya,LAISAMIS,FALSE
NO LOCUST,1.46941,37.90803,Middle,17-12-2020,,Kenya,N/A,FALSE
NO LOCUST,1.42656,37.94469,Middle,17-12-2020,,Kenya,N/A,FALSE
NO LOCUST,1.41457,37.94712,Middle,17-12-2020,,Kenya,N/A,FALSE
NO LOCUST,2.66867,38.0729,Middle,17-12-2020,,Kenya,BUBISA,FALSE
NO LOCUST,2.66947,38.07571,Middle,17-12-2020,,Kenya,BUBISA,FALSE
NO LOCUST,2.68405,38.08365,Middle,17-12-2020,,Kenya,BUBISA,FALSE
NO LOCUST,-0.09568,38.14926,Middle,17-12-2020,,Kenya,KATHENAUGI,FALSE
NO LOCUST,3.32897,39.2183,Middle,17-12-2020,,Kenya,N/A,FALSE
NO LOCUST,3.10703,39.26117,Middle,17-12-2020,,Kenya,DABEL,FALSE
NO LOCUST,-0.41342,39.65348,Middle,17-12-2020,,Kenya,GARISSA,FALSE
NO LOCUST,2.20939,40.1184,Middle,17-12-2020,,Kenya,TARBA,FALSE
NO LOCUST,2.48141,40.23477,Middle,17-12-2020,,Kenya,N/A,FALSE
NO LOCUST,3.94098,40.34424,Middle,17-12-2020,,Kenya,BARISSA,FALSE
NO LOCUST,2.20895,40.78138,Middle,17-12-2020,,Kenya,KHOROF HARAR,FALSE
NO LOCUST,3.21069,40.83999,Middle,17-12-2020,,Kenya,N/A,FALSE
NO LOCUST,22.91163,-14.7402,Middle,17-12-2020,,N/A,N/A,FALSE
NO LOCUST,29.36442,-9.42502,Middle,17-12-2020,,Morocco,ID OU MARIR,FALSE
NO LOCUST,29.8623,-6.72768,Middle,17-12-2020,,Morocco,N/A,FALSE
NO LOCUST,23.21365,-15.03612,Middle,17-12-2020,,N/A,N/A,FALSE
NO LOCUST,23.49853,-15.52338,Middle,17-12-2020,,N/A,N/A,FALSE
NO LOCUST,29.03247,-9.6266,Middle,17-12-2020,,Morocco,KASBAT ID MOUSSA,FALSE
NO LOCUST,18.51383,-15.64207,Middle,17-12-2020,,Mauritania,N/A,FALSE
NO LOCUST,18.8438,-15.52038,Middle,17-12-2020,,Mauritania,N/A,FALSE
NO LOCUST,19.55128,-14.97642,Middle,17-12-2020,,Mauritania,N/A,FALSE
NO LOCUST,19.59272,-14.86398,Middle,17-12-2020,,Mauritania,MECHROU LEJWAD,FALSE
NO LOCUST,16.845532,7.787082,Middle,17-12-2020,,Niger,ZR TCHIROZERINE,FALSE
NO LOCUST,17.852934,9.777017,Middle,17-12-2020,,Niger,ZR TCHIROZERINE,FALSE
NO LOCUST,25.95806,56.39972,Middle,17-12-2020,,Oman,LIMAH,FALSE
NO LOCUST,19.17188,41.08825,Middle,17-12-2020,,Saudi Arabia,AL QUNFUDHAH SAU,FALSE
NO LOCUST,18.7867,41.54965,Middle,17-12-2020,,Saudi Arabia,?????? SAUDI ARA,FALSE
NO LOCUST,19.1341,41.16027,Middle,17-12-2020,,Saudi Arabia,AL QA' SAUDI ARAB,FALSE
NO LOCUST,19.12073,41.18545,Middle,17-12-2020,,Saudi Arabia,AL QA' SAUDI ARA,FALSE
NO LOCUST,19.10002,41.2072,Middle,17-12-2020,,Saudi Arabia,ALQOUZ SAUDI ARAB,FALSE
NO LOCUST,21.28305,40.0062,Middle,17-12-2020,,Saudi Arabia,MECCA SAUDI ARAB,FALSE
NO LOCUST,21.30275,39.96063,Middle,17-12-2020,,Saudi Arabia,MECCA SAUDI ARAB,FALSE
NO LOCUST,18.79195,41.55545,Middle,17-12-2020,,Saudi Arabia,?????? SAUDI ARA,FALSE
NO LOCUST,21.85782,36.84645,Middle,17-12-2020,,Sudan,N/A,FALSE
NO LOCUST,21.95345,36.72182,Middle,17-12-2020,,Sudan,N/A,FALSE
NO LOCUST,21.96488,36.61678,Middle,17-12-2020,,Egypt,N/A,FALSE
NO LOCUST,10.60697,43.42941,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,10.59304,43.43612,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,10.4015,43.4476,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,10.54402,43.44801,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,10.41709,43.44938,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,10.36048,43.45114,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,10.3811,43.45415,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,10.49865,43.46406,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,10.34582,43.46764,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,10.48748,43.47043,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,10.32546,43.48968,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,10.29389,43.53757,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,10.2882,43.57688,Middle,17-12-2020,,Somalia,N/A,FALSE
NO LOCUST,9.54038,43.81848,Middle,17-12-2020,,Somalia,DHABOLAQ,FALSE
NO LOCUST,9.57113,43.84601,Middle,17-12-2020,,Somalia,DHABOLAQ,FALSE
NO LOCUST,9.58024,43.86995,Middle,17-12-2020,,Somalia,DHABOLAQ,FALSE
NO LOCUST,9.65464,43.88472,Middle,17-12-2020,,Somalia,ARABSIYO,FALSE
NO LOCUST,9.65163,43.89911,Middle,17-12-2020,,Somalia,HARGEISA,FALSE
NO LOCUST,9.28254,46.25931,Middle,17-12-2020,,Somalia,WAR IDAD,FALSE
NO LOCUST,6.82718,47.43742,Middle,17-12-2020,,Somalia,GALKAYO,FALSE
NO LOCUST,9.18773,46.0476,Middle,17-12-2020,,Somalia,INAAFMADOW,FALSE
NO LOCUST,9.1871,46.08735,Middle,17-12-2020,,Somalia,XAYIRE,FALSE
NO LOCUST,9.1957,46.12775,Middle,17-12-2020,,Somalia,XAYIRE,FALSE
NO LOCUST,9.33277,46.50572,Middle,17-12-2020,,Somalia,BERKAD ALI HERSI,FALSE
NO LOCUST,15.66978,43.1829,Middle,17-12-2020,,Yemen,AL MA'RAS,FALSE
NO LOCUST,15.66697,43.21143,Middle,17-12-2020,,Yemen,AL MA'RAS,FALSE
NO LOCUST,15.6643,43.229,Middle,17-12-2020,,Yemen,WADI AL JAH,FALSE
NO LOCUST,15.65458,43.21512,Middle,17-12-2020,,Yemen,?????? YEMEN,FALSE
NO LOCUST,15.63795,43.20265,Middle,17-12-2020,,Yemen,?????? YEMEN,FALSE
NO LOCUST,15.62935,43.18953,Middle,17-12-2020,,Yemen,?????? YEMEN,FALSE
NO LOCUST,14.88157,43.26477,Middle,17-12-2020,,Yemen,QUTAY,FALSE
NO LOCUST,14.86312,43.28399,Middle,17-12-2020,,Yemen,AL BARIYAH,FALSE
NO LOCUST,14.8319,43.23885,Middle,17-12-2020,,Yemen,QUTAY,FALSE
NO LOCUST,14.8406,43.17862,Middle,17-12-2020,,Yemen,AL MARAWI`AH,FALSE
NO LOCUST,15.9227,43.21392,Middle,17-12-2020,,Yemen,WADI AL JAH,FALSE
NO LOCUST,15.92245,43.21645,Middle,17-12-2020,,Yemen,???? YEMEN,FALSE
NO LOCUST,15.93038,43.20685,Middle,17-12-2020,,Yemen,???? YEMEN,FALSE
NO LOCUST,15.98522,43.20788,Middle,17-12-2020,,Yemen,WADI AL JAH,FALSE
SWARM,5.983858,43.229592,Middle,17-12-2020,500,Ethiopia,GODE,TRUE
SWARM,5.927478,43.420136,Middle,17-12-2020,500,Ethiopia,GODE,TRUE
SWARM,5.984444,43.230556,Middle,17-12-2020,400,Ethiopia,GODE,TRUE
SWARM,5.966944,43.323889,Middle,17-12-2020,1000,Ethiopia,GODE,TRUE
SWARM,5.929444,43.416389,Middle,17-12-2020,600,Ethiopia,GODE,TRUE
SWARM,6.895556,45.217778,Middle,17-12-2020,150,Ethiopia,WARDER,TRUE
SWARM,5.609167,44.114444,Middle,17-12-2020,400,Ethiopia,KELAFO,TRUE
SWARM,5.967222,43.427222,Middle,17-12-2020,2000,Ethiopia,GODE,TRUE
SWARM,7.129167,45.465278,Middle,17-12-2020,210,Ethiopia,WARDER,TRUE
SWARM,5.967778,43.427222,Middle,17-12-2020,400,Ethiopia,GODE,TRUE
SWARM,6.751944,44.159722,Middle,17-12-2020,900,Ethiopia,KEBRIDEHAR,TRUE
SWARM,6.7825,44.200556,Middle,17-12-2020,1000,Ethiopia,KEBRIDEHAR,TRUE
SWARM,5.964722,43.473611,Middle,17-12-2020,1000,Ethiopia,GODE,TRUE
SWARM,5.98386,43.22959,Middle,17-12-2020,500,Ethiopia,MASELA,TRUE
SWARM,5.96223,43.41188,Middle,17-12-2020,,Ethiopia,MARA GUBED,FALSE
SWARM,5.92748,43.42014,Middle,17-12-2020,500,Ethiopia,GOLEI UAGA,TRUE
SWARM,5.94976,43.44945,Middle,17-12-2020,,Ethiopia,GOLEI UAGA,FALSE
SWARM,5.60631,44.09432,Middle,17-12-2020,,Ethiopia,ARCADON,FALSE
SWARM,6.29803,44.63917,Middle,17-12-2020,,Ethiopia,LAZ OLE OMONE,FALSE
SWARM,6.31436,44.71627,Middle,17-12-2020,,Ethiopia,N/A,FALSE
SWARM,6.29737,44.72135,Middle,17-12-2020,,Ethiopia,N/A,FALSE
SWARM,5.98444,43.23056,Middle,17-12-2020,400,Ethiopia,MASELA,TRUE
SWARM,5.96694,43.32389,Middle,17-12-2020,1000,Ethiopia,MARA GUBED,TRUE
SWARM,5.92944,43.41639,Middle,17-12-2020,600,Ethiopia,MARA GUBED,TRUE
SWARM,6.89556,45.21778,Middle,17-12-2020,150,Ethiopia,WERDER,TRUE
SWARM,5.60917,44.11444,Middle,17-12-2020,400,Ethiopia,ARCADON,TRUE
SWARM,5.96722,43.42722,Middle,17-12-2020,2000,Ethiopia,MARA GUBED,TRUE
SWARM,6.54972,45.32083,Middle,17-12-2020,,Ethiopia,N/A,FALSE
SWARM,6.54083,44.63482,Middle,17-12-2020,,Ethiopia,DURRE,FALSE
SWARM,7.12917,45.46528,Middle,17-12-2020,210,Ethiopia,WELWEL,TRUE
SWARM,5.96778,43.42722,Middle,17-12-2020,400,Ethiopia,MARA GUBED,TRUE
SWARM,6.75194,44.15972,Middle,17-12-2020,900,Ethiopia,KEBRI DEHAR,TRUE
SWARM,6.7825,44.20056,Middle,17-12-2020,1000,Ethiopia,KEBRI DEHAR,TRUE
SWARM,5.96472,43.47361,Middle,17-12-2020,1000,Ethiopia,GOLEI UAGA,TRUE
SWARM,6.1319,44.1933,Middle,17-12-2020,100,Ethiopia,DEBERIAG,TRUE
SWARM,18.628611,41.428611,Middle,17-12-2020,500,Saudi Arabia,,TRUE
SWARM,26.428611,44.075556,Middle,17-12-2020,500,Saudi Arabia,,TRUE
SWARM,18.62861,41.42861,Middle,17-12-2020,500,Saudi Arabia,SAEEDAT ALSWALEHA,TRUE
SWARM,26.42861,44.07556,Middle,17-12-2020,500,Saudi Arabia,BURAYDAH SAUDI AR,TRUE
SWARM,10.370278,44.466111,Middle,17-12-2020,198.08,Somalia,,TRUE
SWARM,10.68079,49.17433,Middle,17-12-2020,,Somalia,JIINGADA,FALSE
SWARM,10.75872,49.20025,Middle,17-12-2020,,Somalia,JIINGADA,FALSE
SWARM,10.80182,49.26654,Middle,17-12-2020,,Somalia,KALABEYR,FALSE
SWARM,7.1885,47.6961,Middle,17-12-2020,,Somalia,HEEMO,FALSE
SWARM,7.1815,47.4391,Middle,17-12-2020,644.12,Somalia,HEEMO,TRUE
SWARM,10.3565,44.5556,Middle,17-12-2020,201.23,Somalia,N/A,TRUE
SWARM,10.37028,44.46611,Middle,17-12-2020,198.08,Somalia,BULO HAR,TRUE
ADULT,27.63222,-8.12028,Middle,18-12-2020,,Algeria,N/A,FALSE
ADULT,27.86833,-8.04889,Middle,18-12-2020,,Algeria,N/A,FALSE
ADULT,4.701667,37.068056,Middle,18-12-2020,300,Ethiopia,TELTELE,TRUE
ADULT,6.88537,45.77518,Middle,18-12-2020,,Ethiopia,MIREFARATAG,FALSE
ADULT,6.92114,45.92907,Middle,18-12-2020,,Ethiopia,MIREFARATAG,FALSE
ADULT,4.70167,37.06806,Middle,18-12-2020,300,Ethiopia,N/A,TRUE
