row_id,Moisture_T30,Moisture_T15
690,-5.9794456021384566,-5.246417573319848
691,-6.199310626094156,-3.510029881703753
692,-4.206949974425796,-2.2842327446650543
693,-6.200441925908608,-7.903046007530563
694,-6.01118909157528,-3.575973952473138
695,-3.8774023621966562,-3.979788134381046
696,-5.703814276273619,-5.594055132962616
697,-5.225083568746484,-3.901890729364819
698,-5.53432450243879,-3.9275249182073715
699,-6.365965767272526,-5.019197666529127
700,-5.513444848413814,-5.091173223788459
701,-6.13126006643934,-4.976852621220697
702,-6.080003773668349,-5.6561347495254015
703,-4.753041508702041,-3.7171241981845196
704,-5.889715236528572,
705,-4.87496541800383,-5.501603549111151
706,-4.746991434096131,-5.374173082367054
707,-5.889715236528572,
708,-4.65179534708847,-6.91370766068445
709,-4.711841660507548,-5.617159409417496
710,-5.981775024819217,-5.810372813450966
711,-6.142292799943857,-8.034315358884497
712,-4.65179534708847,-6.91370766068445
713,-5.0107125311913014,-6.498153270520637
714,-6.049818315608585,-5.513792568659545
715,-5.214733412005293,-5.151526995031508
716,-6.13126006643934,-4.976852621220697
717,-5.860456725863066,-3.820760359354363
718,-4.9191101884307695,-5.439904706955428
719,-3.8774023621966562,-3.979788134381046
720,-4.712878173570782,-3.7797322185481708
721,-5.9794456021384566,-5.246417573319848
722,-5.534961186334856,-5.1981019060109555
723,-5.666608749234543,-4.675175080776205
724,-5.214951965138551,-5.648158377501778
725,-6.403303554631057,-5.74395572039912
726,-6.836125420058142,-6.362033376922509
727,-4.127094232636773,-5.513324586208553
728,-4.750960864976838,-5.606373246153863
729,-4.8933125047697255,-5.042146946038006
730,-7.01014713518533,-8.2354182016538
731,-8.639540051272004,-9.082156100055501
732,-5.46514690995153,-5.6587059620349525
733,-5.857397103044559,-5.793685079039241
734,-5.5602272433480815,-5.6319392550209955
735,-7.390039121130137,-7.947000204187965
736,-5.824439928796896,-7.324300413918751
737,-5.003852854176099,-5.898389551410274
738,-4.370603052275717,-4.625806670294654
739,-7.2419015689232555,-7.692117964264066
740,-6.34050483853151,-5.987600273419159
741,-5.648826376105153,-4.535746884991388
742,-5.7701377970720635,-5.52974357646925
743,-8.13664219091153,-8.089821242337159
744,-6.145068636020601,-5.522233048553781
745,-7.332728889927672,-8.463940034444265
746,-5.984707779184433,
747,-6.212095907551699,-6.787182337682578
748,-5.600101019429613,-5.402835543626981
749,-7.190876816660313,-7.159340942627371
750,-7.463352744746436,-7.16664750979605
751,-9.05347483665047,-8.94740627943521
752,-4.915696139755001,-6.683649706369531
753,-5.8573835332134525,-5.665972281372978
754,-6.848963786379592,
755,-5.59391122438867,-5.80017600975615
756,-8.62022454824962,-7.871758069047516
757,-6.338073660306135,-7.138407021785522
758,-4.331292116256426,-4.8846008895319475
759,-4.961032474234976,-5.328897516698582
760,-6.899691935564752,-7.577523241680852
761,-5.154924939873429,-5.534914188583583
762,-5.943386836157369,-4.338815686233049
763,-8.90406108348863,-8.042198967970688
764,-6.570077363497194,-6.760803959598766
765,-7.344086859398184,-5.610203050647932
766,-4.8442214934021965,-5.3633049181030374
767,-6.11569451212383,-6.69211454689777
768,-5.531682994101265,-5.612473421565627
769,-5.4372421768114005,-4.847069403562241
770,-7.159285433781184,-7.298416793379017
771,-9.829727963909086,-8.500367497008618
772,-6.957420898203866,-6.757985566368961
773,-9.011459974080225,-9.855228957257248
774,-5.712766349846457,-5.130841683681849
775,-9.252777170274761,-8.40179257598896
776,-7.894360615815981,-8.64840368133434
777,-9.09510978994481,-8.577857684180266
778,-6.259243430743097,-7.142004233924957
779,-10.806525274046457,-8.561080077313001
780,-8.254458314388195,-9.53410362048248
781,-7.469848237863032,
782,-11.721007405763238,-11.644921182511418
783,-3.868115006049072,-4.994043408560062
784,-4.982103654489485,-5.350539555910581
785,-9.060532198605692,-8.300309066989762
786,-8.110685652070964,-7.94978958089963
787,-6.714335924394234,-6.668241801370441
788,-5.729110231351815,-5.916683456492645
789,-11.05202218736339,-10.10126577378181
790,-9.329833824906391,-8.655174320405646
791,-4.969707714472394,-4.819487879378961
792,-6.376408358077939,-5.924582152565004
793,-4.760853893028013,-5.683566454541042
794,-5.8585295303349065,-6.029661909177106
795,-5.097677090041239,-4.864499822393363
796,-5.663908540951713,-5.3310336334905575
797,-5.940058827141519,-5.089306422374063
798,-6.31878382006654,-5.7526510397816715
799,-6.523254033876251,-6.603962231370344
800,-4.399862075738632,-5.157125902319871
801,-8.106695399823725,-9.6104036002463
802,-5.396418339721251,-4.2775140368618825
803,-5.483959623751934,-5.3209417574966835
804,-6.566572412266732,-6.659735255265355
805,-6.998143600568341,-7.206646362563779
806,-6.84579247907707,-6.359890234074727
807,-7.812588400965238,-6.49462532321092
808,-7.239257341341329,-7.004079969573077
809,-6.656126494486619,-6.836103074897235
810,-6.317448046165564,-4.891565741985129
811,-10.905574811843731,-10.23320575681128
812,-4.24403017552646,-5.706540551996923
813,-7.965010358545392,-6.144482970025922
814,-6.455009029504453,-6.6940873976924635
815,-5.530181791162998,-5.1460672918897306
816,-4.399862075738632,-5.157125902319871
817,-6.36505475611178,-7.127490689066828
818,-5.382380294160333,-5.101124124805148
819,-6.819708355534476,-6.383652467724061
820,-6.329390326197132,-7.126648779309815
821,-5.024141296720842,-5.84831494271857
822,-4.034481297835358,-4.168929666652893
823,-4.735098626257694,-5.403916724122713
824,-6.464237341787722,-6.9539826465539
825,-8.925624969839582,-9.893348156003311
826,-2.397350023993802,0.0531302221085177
827,-9.069524018605069,-9.14662481702322
828,-6.144017713992654,-6.494181139603391
